system	organ	exp	control
Musculoskeletal System	Skeletal Muscle	1160.0	524.0
Musculoskeletal System	Joint	495.0	524.0
Digestive System	Colon	1090.0	524.0
Digestive System	Pancreas	712.0	524.0
Digestive System	Liver	709.0	524.0
Digestive System	Tongue	703.0	524.0
Digestive System	Salivary gland	687.0	524.0
Digestive System	Small intestine	652.0	524.0
Digestive System	Stomach	584.0	524.0
Digestive System	Peritoneum	479.0	524.0
Digestive System	Esophagus	458.0	524.0
Nervous System	Nervous System	986.0	524.0
Endocrine System	Adrenal gland	836.0	524.0
Endocrine System	Pituitary gland	569.0	524.0
Endocrine System	Adipose tissue	527.0	524.0
Endocrine System	Thyroid gland	482.0	524.0
Immune System	Immune System	818.0	524.0
Cardiovascular System	Heart	811.0	524.0
Cardiovascular System	Vascular	765.0	524.0
Urogenital System	Kidney	668.0	524.0
Urogenital System	Vagina	549.0	524.0
Urogenital System	Testes	549.0	524.0
Urogenital System	Bladder	518.0	524.0
Urogenital System	Placenta	501.0	524.0
Urogenital System	Uterus	497.0	524.0
Urogenital System	Ovary	461.0	524.0
Urogenital System	Penis	422.0	524.0
Urogenital System	Prostate gland	397.0	524.0
Urogenital System	Urethra	360.0	524.0
Olfactory System	Nervous System	653.0	524.0
Respiratory System	Lung	583.0	524.0
Exocrine System	Mammary gland	560.0	524.0
Visual System	Eye	473.0	524.0
Integumentary System	Skin	432.0	524.0
