system	organ	exp	control
Musculoskeletal System	Skeletal Muscle	980.0	284.0
Musculoskeletal System	Joint	209.0	284.0
Immune System	Immune System	816.0	284.0
Nervous System	Nervous System	741.0	284.0
Cardiovascular System	Heart	703.0	284.0
Cardiovascular System	Vascular	241.0	284.0
Digestive System	Tongue	674.0	284.0
Digestive System	Colon	652.0	284.0
Digestive System	Pancreas	454.0	284.0
Digestive System	Liver	444.0	284.0
Digestive System	Salivary gland	299.0	284.0
Digestive System	Small intestine	247.0	284.0
Digestive System	Stomach	243.0	284.0
Digestive System	Peritoneum	181.0	284.0
Digestive System	Esophagus	179.0	284.0
Urogenital System	Testes	598.0	284.0
Urogenital System	Uterus	531.0	284.0
Urogenital System	Kidney	473.0	284.0
Urogenital System	Bladder	359.0	284.0
Urogenital System	Placenta	335.0	284.0
Urogenital System	Ovary	280.0	284.0
Urogenital System	Prostate gland	239.0	284.0
Urogenital System	Vagina	190.0	284.0
Urogenital System	Penis	188.0	284.0
Urogenital System	Urethra	165.0	284.0
Endocrine System	Thyroid gland	521.0	284.0
Endocrine System	Adrenal gland	448.0	284.0
Endocrine System	Pituitary gland	263.0	284.0
Endocrine System	Adipose tissue	220.0	284.0
Respiratory System	Lung	447.0	284.0
Olfactory System	Nervous System	443.0	284.0
Visual System	Eye	295.0	284.0
Integumentary System	Skin	262.0	284.0
Exocrine System	Mammary gland	193.0	284.0
