system	organ	exp	control
Immune System	Immune System	7550.0	1790.0
Digestive System	Salivary gland	4580.0	1790.0
Digestive System	Tongue	2770.0	1790.0
Digestive System	Peritoneum	2760.0	1790.0
Digestive System	Colon	2530.0	1790.0
Digestive System	Pancreas	2440.0	1790.0
Digestive System	Stomach	2360.0	1790.0
Digestive System	Small intestine	2230.0	1790.0
Digestive System	Liver	2000.0	1790.0
Digestive System	Esophagus	1480.0	1790.0
Visual System	Eye	3040.0	1790.0
Urogenital System	Uterus	2620.0	1790.0
Urogenital System	Bladder	2550.0	1790.0
Urogenital System	Ovary	2290.0	1790.0
Urogenital System	Vagina	2160.0	1790.0
Urogenital System	Penis	2050.0	1790.0
Urogenital System	Urethra	1920.0	1790.0
Urogenital System	Prostate gland	1540.0	1790.0
Urogenital System	Placenta	1520.0	1790.0
Urogenital System	Kidney	1470.0	1790.0
Urogenital System	Testes	1200.0	1790.0
Exocrine System	Mammary gland	2590.0	1790.0
Cardiovascular System	Heart	2480.0	1790.0
Cardiovascular System	Vascular	1610.0	1790.0
Respiratory System	Lung	2300.0	1790.0
Musculoskeletal System	Skeletal Muscle	2160.0	1790.0
Musculoskeletal System	Joint	1890.0	1790.0
Nervous System	Nervous System	2090.0	1790.0
Endocrine System	Adipose tissue	1830.0	1790.0
Endocrine System	Thyroid gland	1800.0	1790.0
Endocrine System	Pituitary gland	1760.0	1790.0
Endocrine System	Adrenal gland	1480.0	1790.0
Integumentary System	Skin	1780.0	1790.0
Olfactory System	Nervous System	1410.0	1790.0
