system	organ	exp	control
Immune System	Immune System	17100.0	655.0
Digestive System	Tongue	2420.0	655.0
Digestive System	Colon	2000.0	655.0
Digestive System	Salivary gland	1410.0	655.0
Digestive System	Small intestine	1380.0	655.0
Digestive System	Stomach	949.0	655.0
Digestive System	Liver	707.0	655.0
Digestive System	Esophagus	496.0	655.0
Digestive System	Peritoneum	479.0	655.0
Digestive System	Pancreas	337.0	655.0
Visual System	Eye	1760.0	655.0
Respiratory System	Lung	1680.0	655.0
Endocrine System	Adipose tissue	1200.0	655.0
Endocrine System	Thyroid gland	665.0	655.0
Endocrine System	Adrenal gland	559.0	655.0
Endocrine System	Pituitary gland	516.0	655.0
Exocrine System	Mammary gland	1020.0	655.0
Urogenital System	Bladder	1010.0	655.0
Urogenital System	Uterus	750.0	655.0
Urogenital System	Urethra	693.0	655.0
Urogenital System	Penis	691.0	655.0
Urogenital System	Vagina	646.0	655.0
Urogenital System	Kidney	593.0	655.0
Urogenital System	Prostate gland	579.0	655.0
Urogenital System	Ovary	389.0	655.0
Urogenital System	Placenta	345.0	655.0
Urogenital System	Testes	313.0	655.0
Integumentary System	Skin	875.0	655.0
Musculoskeletal System	Joint	798.0	655.0
Musculoskeletal System	Skeletal Muscle	348.0	655.0
Cardiovascular System	Vascular	677.0	655.0
Cardiovascular System	Heart	427.0	655.0
Nervous System	Nervous System	521.0	655.0
Olfactory System	Nervous System	175.0	655.0
