system	organ	exp	control
Endocrine System	Adrenal gland	16400.0	865.0
Endocrine System	Adipose tissue	5160.0	865.0
Endocrine System	Pituitary gland	4080.0	865.0
Endocrine System	Thyroid gland	2610.0	865.0
Immune System	Immune System	9400.0	865.0
Urogenital System	Ovary	6840.0	865.0
Urogenital System	Prostate gland	5220.0	865.0
Urogenital System	Kidney	1980.0	865.0
Urogenital System	Uterus	1850.0	865.0
Urogenital System	Vagina	1370.0	865.0
Urogenital System	Urethra	1350.0	865.0
Urogenital System	Bladder	981.0	865.0
Urogenital System	Penis	573.0	865.0
Urogenital System	Testes	326.0	865.0
Urogenital System	Placenta	211.0	595.0
Nervous System	Nervous System	5110.0	865.0
Respiratory System	Lung	4670.0	865.0
Digestive System	Stomach	4480.0	865.0
Digestive System	Salivary gland	4130.0	865.0
Digestive System	Small intestine	1500.0	865.0
Digestive System	Colon	1210.0	865.0
Digestive System	Esophagus	1190.0	865.0
Digestive System	Tongue	889.0	865.0
Digestive System	Peritoneum	745.0	865.0
Digestive System	Liver	665.0	865.0
Digestive System	Pancreas	310.0	865.0
Cardiovascular System	Heart	3320.0	865.0
Cardiovascular System	Vascular	3020.0	865.0
Visual System	Eye	3310.0	595.0
Musculoskeletal System	Joint	1360.0	865.0
Musculoskeletal System	Skeletal Muscle	643.0	865.0
Olfactory System	Nervous System	1220.0	865.0
Exocrine System	Mammary gland	996.0	865.0
Integumentary System	Skin	733.0	865.0
