system	organ	exp	control
Digestive System	Small intestine	17800.0	211.0
Digestive System	Pancreas	2520.0	211.0
Digestive System	Peritoneum	955.0	211.0
Digestive System	Salivary gland	935.0	211.0
Digestive System	Stomach	488.0	211.0
Digestive System	Colon	461.0	211.0
Digestive System	Tongue	382.0	211.0
Digestive System	Esophagus	285.0	211.0
Digestive System	Liver	229.0	211.0
Urogenital System	Uterus	9820.0	211.0
Urogenital System	Bladder	2890.0	211.0
Urogenital System	Kidney	1150.0	211.0
Urogenital System	Prostate gland	719.0	211.0
Urogenital System	Urethra	462.0	211.0
Urogenital System	Penis	227.0	211.0
Urogenital System	Vagina	211.0	211.0
Urogenital System	Placenta	199.0	211.0
Urogenital System	Ovary	192.0	211.0
Urogenital System	Testes	190.0	211.0
Exocrine System	Mammary gland	3420.0	211.0
Immune System	Immune System	931.0	211.0
Integumentary System	Skin	900.0	211.0
Visual System	Eye	838.0	211.0
Respiratory System	Lung	583.0	211.0
Musculoskeletal System	Joint	340.0	211.0
Musculoskeletal System	Skeletal Muscle	217.0	211.0
Nervous System	Nervous System	285.0	211.0
Cardiovascular System	Heart	234.0	211.0
Cardiovascular System	Vascular	208.0	211.0
Endocrine System	Thyroid gland	221.0	211.0
Endocrine System	Adipose tissue	193.0	211.0
Endocrine System	Adrenal gland	192.0	211.0
Endocrine System	Pituitary gland	184.0	211.0
Olfactory System	Nervous System	199.0	211.0
