system	organ	exp	control
Digestive System	Colon	4860.0	643.0
Digestive System	Small intestine	3410.0	643.0
Digestive System	Salivary gland	1690.0	643.0
Digestive System	Stomach	943.0	643.0
Digestive System	Tongue	783.0	643.0
Digestive System	Liver	594.0	643.0
Digestive System	Esophagus	490.0	643.0
Digestive System	Peritoneum	452.0	643.0
Digestive System	Pancreas	286.0	643.0
Nervous System	Nervous System	2380.0	643.0
Urogenital System	Kidney	2140.0	643.0
Urogenital System	Uterus	1390.0	643.0
Urogenital System	Urethra	1170.0	643.0
Urogenital System	Ovary	1020.0	643.0
Urogenital System	Vagina	984.0	643.0
Urogenital System	Prostate gland	659.0	643.0
Urogenital System	Penis	621.0	643.0
Urogenital System	Testes	416.0	643.0
Urogenital System	Bladder	314.0	643.0
Urogenital System	Placenta	224.0	643.0
Endocrine System	Thyroid gland	1800.0	643.0
Endocrine System	Pituitary gland	1430.0	643.0
Endocrine System	Adipose tissue	672.0	643.0
Endocrine System	Adrenal gland	450.0	643.0
Musculoskeletal System	Skeletal Muscle	1450.0	643.0
Musculoskeletal System	Joint	1320.0	643.0
Cardiovascular System	Heart	1380.0	643.0
Cardiovascular System	Vascular	1080.0	643.0
Immune System	Immune System	1180.0	643.0
Exocrine System	Mammary gland	1110.0	643.0
Integumentary System	Skin	803.0	643.0
Respiratory System	Lung	638.0	643.0
Visual System	Eye	578.0	643.0
Olfactory System	Nervous System	140.0	643.0
