system	organ	exp	control
Immune System	Immune System	7920.0	795.0
Musculoskeletal System	Joint	2780.0	795.0
Musculoskeletal System	Skeletal Muscle	1640.0	795.0
Integumentary System	Skin	2020.0	795.0
Urogenital System	Penis	1790.0	795.0
Urogenital System	Placenta	1700.0	795.0
Urogenital System	Uterus	1440.0	795.0
Urogenital System	Urethra	1270.0	795.0
Urogenital System	Vagina	943.0	795.0
Urogenital System	Ovary	851.0	795.0
Urogenital System	Bladder	812.0	795.0
Urogenital System	Prostate gland	780.0	795.0
Urogenital System	Testes	649.0	795.0
Urogenital System	Kidney	641.0	795.0
Cardiovascular System	Vascular	1520.0	795.0
Cardiovascular System	Heart	1480.0	795.0
Exocrine System	Mammary gland	1440.0	795.0
Respiratory System	Lung	1400.0	795.0
Digestive System	Colon	1380.0	795.0
Digestive System	Small intestine	1310.0	795.0
Digestive System	Peritoneum	958.0	795.0
Digestive System	Stomach	829.0	795.0
Digestive System	Esophagus	787.0	795.0
Digestive System	Tongue	692.0	795.0
Digestive System	Pancreas	673.0	795.0
Digestive System	Liver	505.0	795.0
Digestive System	Salivary gland	490.0	795.0
Endocrine System	Adipose tissue	1260.0	795.0
Endocrine System	Thyroid gland	735.0	795.0
Endocrine System	Adrenal gland	722.0	795.0
Endocrine System	Pituitary gland	489.0	795.0
Olfactory System	Nervous System	1170.0	795.0
Nervous System	Nervous System	1150.0	795.0
Visual System	Eye	517.0	795.0
