system	organ	exp	control
Immune System	Immune System	12400.0	4030.0
Endocrine System	Adipose tissue	9800.0	4030.0
Endocrine System	Pituitary gland	5640.0	4030.0
Endocrine System	Thyroid gland	4930.0	4030.0
Endocrine System	Adrenal gland	2670.0	4030.0
Musculoskeletal System	Skeletal Muscle	9510.0	4030.0
Musculoskeletal System	Joint	9230.0	4030.0
Exocrine System	Mammary gland	8760.0	4030.0
Digestive System	Small intestine	8100.0	4030.0
Digestive System	Stomach	7730.0	4030.0
Digestive System	Colon	6100.0	4030.0
Digestive System	Tongue	5020.0	4030.0
Digestive System	Salivary gland	4550.0	4030.0
Digestive System	Esophagus	4190.0	4030.0
Digestive System	Peritoneum	4090.0	4030.0
Digestive System	Liver	3950.0	4030.0
Digestive System	Pancreas	1780.0	4030.0
Urogenital System	Penis	6890.0	4030.0
Urogenital System	Vagina	6770.0	4030.0
Urogenital System	Uterus	6480.0	4030.0
Urogenital System	Urethra	5430.0	4030.0
Urogenital System	Prostate gland	4780.0	4030.0
Urogenital System	Kidney	3590.0	4030.0
Urogenital System	Ovary	3450.0	4030.0
Urogenital System	Placenta	3300.0	4030.0
Urogenital System	Bladder	2530.0	4030.0
Urogenital System	Testes	1570.0	4030.0
Nervous System	Nervous System	6770.0	4030.0
Cardiovascular System	Vascular	5950.0	4030.0
Cardiovascular System	Heart	5660.0	4030.0
Integumentary System	Skin	5650.0	4030.0
Respiratory System	Lung	5390.0	4030.0
Visual System	Eye	2840.0	4030.0
Olfactory System	Nervous System	2820.0	4030.0
