system	organ	exp	control
Digestive System	Colon	1960.0	152.0
Digestive System	Small intestine	1860.0	152.0
Digestive System	Pancreas	883.0	121.0
Digestive System	Liver	374.0	152.0
Digestive System	Tongue	176.0	152.0
Digestive System	Stomach	175.0	152.0
Digestive System	Peritoneum	166.0	121.0
Digestive System	Salivary gland	134.0	152.0
Digestive System	Esophagus	132.0	152.0
Immune System	Immune System	416.0	152.0
Nervous System	Nervous System	276.0	152.0
Cardiovascular System	Heart	256.0	152.0
Cardiovascular System	Vascular	185.0	152.0
Musculoskeletal System	Skeletal Muscle	255.0	152.0
Musculoskeletal System	Joint	158.0	152.0
Endocrine System	Thyroid gland	201.0	152.0
Endocrine System	Adipose tissue	181.0	121.0
Endocrine System	Adrenal gland	169.0	152.0
Endocrine System	Pituitary gland	149.0	152.0
Integumentary System	Skin	193.0	152.0
Urogenital System	Bladder	190.0	152.0
Urogenital System	Ovary	190.0	152.0
Urogenital System	Urethra	184.0	121.0
Urogenital System	Uterus	183.0	152.0
Urogenital System	Kidney	166.0	152.0
Urogenital System	Vagina	162.0	152.0
Urogenital System	Placenta	156.0	152.0
Urogenital System	Penis	153.0	152.0
Urogenital System	Testes	146.0	152.0
Urogenital System	Prostate gland	136.0	152.0
Olfactory System	Nervous System	184.0	152.0
Respiratory System	Lung	173.0	152.0
Exocrine System	Mammary gland	166.0	152.0
Visual System	Eye	164.0	152.0
