system	organ	exp	control
Urogenital System	Uterus	14500.0	2610.0
Urogenital System	Bladder	10700.0	2610.0
Urogenital System	Ovary	7060.0	2610.0
Urogenital System	Urethra	5450.0	2610.0
Urogenital System	Vagina	5180.0	2610.0
Urogenital System	Penis	3280.0	2610.0
Urogenital System	Placenta	3070.0	2610.0
Urogenital System	Testes	2040.0	2610.0
Urogenital System	Prostate gland	1910.0	2610.0
Urogenital System	Kidney	1730.0	2610.0
Musculoskeletal System	Skeletal Muscle	13700.0	2610.0
Musculoskeletal System	Joint	9770.0	2610.0
Integumentary System	Skin	12300.0	2610.0
Respiratory System	Lung	12200.0	2610.0
Exocrine System	Mammary gland	11400.0	2610.0
Digestive System	Colon	7960.0	2610.0
Digestive System	Stomach	5130.0	2610.0
Digestive System	Small intestine	5000.0	2610.0
Digestive System	Peritoneum	3340.0	2610.0
Digestive System	Esophagus	1960.0	2610.0
Digestive System	Pancreas	1860.0	2610.0
Digestive System	Tongue	1620.0	2610.0
Digestive System	Salivary gland	1470.0	2610.0
Digestive System	Liver	1120.0	2610.0
Cardiovascular System	Vascular	6860.0	2610.0
Cardiovascular System	Heart	6320.0	2610.0
Endocrine System	Adipose tissue	4970.0	2610.0
Endocrine System	Adrenal gland	4450.0	2610.0
Endocrine System	Thyroid gland	1980.0	2610.0
Endocrine System	Pituitary gland	697.0	2610.0
Visual System	Eye	2860.0	2610.0
Olfactory System	Nervous System	2800.0	2610.0
Nervous System	Nervous System	2630.0	2610.0
Immune System	Immune System	2520.0	2610.0
