system	organ	exp	control
Nervous System	Nervous System	5990.0	674.0
Digestive System	Colon	4150.0	674.0
Digestive System	Tongue	2040.0	674.0
Digestive System	Pancreas	1520.0	674.0
Digestive System	Liver	1220.0	674.0
Digestive System	Salivary gland	709.0	674.0
Digestive System	Stomach	650.0	674.0
Digestive System	Small intestine	637.0	674.0
Digestive System	Esophagus	390.0	674.0
Digestive System	Peritoneum	236.0	674.0
Musculoskeletal System	Skeletal Muscle	3140.0	674.0
Musculoskeletal System	Joint	330.0	674.0
Cardiovascular System	Heart	1990.0	674.0
Cardiovascular System	Vascular	488.0	674.0
Urogenital System	Uterus	1890.0	674.0
Urogenital System	Testes	1820.0	674.0
Urogenital System	Kidney	1450.0	674.0
Urogenital System	Placenta	958.0	674.0
Urogenital System	Bladder	820.0	674.0
Urogenital System	Penis	692.0	674.0
Urogenital System	Ovary	682.0	674.0
Urogenital System	Vagina	599.0	674.0
Urogenital System	Prostate gland	453.0	674.0
Urogenital System	Urethra	284.0	674.0
Endocrine System	Adrenal gland	1690.0	674.0
Endocrine System	Thyroid gland	1590.0	674.0
Endocrine System	Pituitary gland	599.0	674.0
Endocrine System	Adipose tissue	441.0	674.0
Olfactory System	Nervous System	1620.0	674.0
Respiratory System	Lung	1400.0	674.0
Immune System	Immune System	1380.0	674.0
Visual System	Eye	624.0	674.0
Integumentary System	Skin	536.0	674.0
Exocrine System	Mammary gland	412.0	674.0
