system	organ	exp	control
Immune System	Immune System	18100.0	706.0
Nervous System	Nervous System	3760.0	706.0
Musculoskeletal System	Skeletal Muscle	2660.0	706.0
Musculoskeletal System	Joint	1210.0	706.0
Digestive System	Salivary gland	2200.0	706.0
Digestive System	Small intestine	2150.0	706.0
Digestive System	Tongue	1180.0	706.0
Digestive System	Colon	699.0	706.0
Digestive System	Stomach	627.0	706.0
Digestive System	Liver	511.0	706.0
Digestive System	Esophagus	446.0	706.0
Digestive System	Pancreas	427.0	706.0
Digestive System	Peritoneum	328.0	706.0
Exocrine System	Mammary gland	2040.0	706.0
Urogenital System	Prostate gland	1960.0	706.0
Urogenital System	Bladder	750.0	706.0
Urogenital System	Urethra	744.0	706.0
Urogenital System	Vagina	665.0	706.0
Urogenital System	Uterus	657.0	706.0
Urogenital System	Placenta	612.0	706.0
Urogenital System	Kidney	419.0	706.0
Urogenital System	Testes	377.0	706.0
Urogenital System	Penis	370.0	706.0
Urogenital System	Ovary	359.0	706.0
Cardiovascular System	Heart	1760.0	706.0
Cardiovascular System	Vascular	1350.0	706.0
Respiratory System	Lung	1280.0	706.0
Endocrine System	Adipose tissue	747.0	706.0
Endocrine System	Thyroid gland	733.0	706.0
Endocrine System	Adrenal gland	418.0	706.0
Endocrine System	Pituitary gland	287.0	706.0
Integumentary System	Skin	665.0	706.0
Olfactory System	Nervous System	436.0	430.0
Visual System	Eye	349.0	706.0
