system	organ	exp	control
Musculoskeletal System	Skeletal Muscle	11700.0	2390.0
Musculoskeletal System	Joint	1440.0	2390.0
Digestive System	Tongue	8740.0	2390.0
Digestive System	Colon	7170.0	2390.0
Digestive System	Pancreas	5130.0	2390.0
Digestive System	Liver	4220.0	2390.0
Digestive System	Salivary gland	2570.0	2390.0
Digestive System	Stomach	1900.0	2390.0
Digestive System	Small intestine	1820.0	2390.0
Digestive System	Esophagus	1190.0	2390.0
Digestive System	Peritoneum	1180.0	2390.0
Nervous System	Nervous System	8320.0	2390.0
Cardiovascular System	Heart	7350.0	2390.0
Cardiovascular System	Vascular	2510.0	2390.0
Urogenital System	Testes	6760.0	2390.0
Urogenital System	Uterus	4640.0	2390.0
Urogenital System	Kidney	4460.0	2390.0
Urogenital System	Placenta	2640.0	2390.0
Urogenital System	Vagina	2570.0	2390.0
Urogenital System	Ovary	2270.0	2390.0
Urogenital System	Bladder	2200.0	2390.0
Urogenital System	Prostate gland	1580.0	2390.0
Urogenital System	Penis	1380.0	2390.0
Urogenital System	Urethra	903.0	2390.0
Endocrine System	Thyroid gland	6750.0	2390.0
Endocrine System	Adrenal gland	4790.0	2390.0
Endocrine System	Pituitary gland	2840.0	2390.0
Endocrine System	Adipose tissue	2150.0	2390.0
Olfactory System	Nervous System	4890.0	2390.0
Immune System	Immune System	3800.0	2390.0
Respiratory System	Lung	3750.0	2390.0
Integumentary System	Skin	1840.0	2390.0
Visual System	Eye	1560.0	2390.0
Exocrine System	Mammary gland	1470.0	2390.0
