system	organ	exp	control
Musculoskeletal System	Skeletal Muscle	6340.0	1120.0
Musculoskeletal System	Joint	613.0	1120.0
Nervous System	Nervous System	5120.0	1120.0
Digestive System	Liver	4790.0	1120.0
Digestive System	Colon	3980.0	1120.0
Digestive System	Tongue	3150.0	1120.0
Digestive System	Small intestine	2780.0	1120.0
Digestive System	Pancreas	2320.0	1120.0
Digestive System	Salivary gland	1440.0	1120.0
Digestive System	Stomach	1030.0	1120.0
Digestive System	Esophagus	582.0	1120.0
Digestive System	Peritoneum	555.0	1120.0
Cardiovascular System	Heart	4230.0	1120.0
Cardiovascular System	Vascular	1180.0	1120.0
Olfactory System	Nervous System	2740.0	1120.0
Endocrine System	Thyroid gland	2600.0	1120.0
Endocrine System	Adrenal gland	2570.0	1120.0
Endocrine System	Pituitary gland	1050.0	1120.0
Endocrine System	Adipose tissue	737.0	1120.0
Urogenital System	Uterus	2550.0	1120.0
Urogenital System	Testes	2450.0	1120.0
Urogenital System	Kidney	2040.0	1120.0
Urogenital System	Bladder	1500.0	1120.0
Urogenital System	Placenta	1340.0	1120.0
Urogenital System	Ovary	1070.0	1120.0
Urogenital System	Vagina	831.0	1120.0
Urogenital System	Prostate gland	678.0	1120.0
Urogenital System	Penis	551.0	1120.0
Urogenital System	Urethra	460.0	1120.0
Immune System	Immune System	2000.0	1120.0
Respiratory System	Lung	1910.0	1120.0
Integumentary System	Skin	742.0	1120.0
Visual System	Eye	690.0	1120.0
Exocrine System	Mammary gland	670.0	1120.0
