system	organ	exp	control
Digestive System	Colon	10200.0	2360.0
Digestive System	Small intestine	3160.0	2360.0
Digestive System	Tongue	3090.0	2360.0
Digestive System	Stomach	3010.0	2360.0
Digestive System	Esophagus	2870.0	2360.0
Digestive System	Pancreas	2470.0	2360.0
Digestive System	Salivary gland	2350.0	2360.0
Digestive System	Liver	2140.0	2360.0
Digestive System	Peritoneum	1980.0	2360.0
Nervous System	Nervous System	4000.0	2360.0
Immune System	Immune System	3730.0	2360.0
Urogenital System	Testes	3240.0	2360.0
Urogenital System	Vagina	2820.0	2360.0
Urogenital System	Kidney	2390.0	2360.0
Urogenital System	Bladder	2340.0	2360.0
Urogenital System	Placenta	2340.0	2360.0
Urogenital System	Uterus	2320.0	2360.0
Urogenital System	Ovary	2220.0	2360.0
Urogenital System	Penis	2110.0	2360.0
Urogenital System	Urethra	2030.0	2360.0
Urogenital System	Prostate gland	1700.0	2360.0
Respiratory System	Lung	3110.0	2360.0
Endocrine System	Adipose tissue	3020.0	2360.0
Endocrine System	Adrenal gland	2950.0	2360.0
Endocrine System	Thyroid gland	2820.0	2360.0
Endocrine System	Pituitary gland	2730.0	2360.0
Cardiovascular System	Vascular	2960.0	2360.0
Cardiovascular System	Heart	2530.0	2360.0
Visual System	Eye	2560.0	2360.0
Exocrine System	Mammary gland	2460.0	2360.0
Olfactory System	Nervous System	2430.0	2360.0
Musculoskeletal System	Joint	2430.0	2360.0
Musculoskeletal System	Skeletal Muscle	2390.0	2360.0
Integumentary System	Skin	2210.0	2360.0
