system	organ	exp	control
Nervous System	Nervous System	10300.0	950.0
Immune System	Immune System	10100.0	950.0
Endocrine System	Adipose tissue	4400.0	950.0
Endocrine System	Adrenal gland	4040.0	950.0
Endocrine System	Thyroid gland	1450.0	950.0
Endocrine System	Pituitary gland	920.0	950.0
Cardiovascular System	Heart	3370.0	950.0
Cardiovascular System	Vascular	2250.0	950.0
Exocrine System	Mammary gland	2360.0	950.0
Digestive System	Colon	1720.0	950.0
Digestive System	Liver	1200.0	950.0
Digestive System	Tongue	1180.0	950.0
Digestive System	Small intestine	1060.0	950.0
Digestive System	Stomach	1040.0	950.0
Digestive System	Esophagus	945.0	950.0
Digestive System	Pancreas	875.0	950.0
Digestive System	Salivary gland	686.0	950.0
Digestive System	Peritoneum	521.0	950.0
Urogenital System	Urethra	1690.0	950.0
Urogenital System	Bladder	1370.0	950.0
Urogenital System	Uterus	1320.0	950.0
Urogenital System	Kidney	1250.0	950.0
Urogenital System	Penis	1150.0	950.0
Urogenital System	Testes	1080.0	950.0
Urogenital System	Vagina	797.0	950.0
Urogenital System	Placenta	772.0	950.0
Urogenital System	Ovary	761.0	950.0
Urogenital System	Prostate gland	652.0	950.0
Musculoskeletal System	Joint	1650.0	950.0
Musculoskeletal System	Skeletal Muscle	1610.0	950.0
Olfactory System	Nervous System	1370.0	950.0
Integumentary System	Skin	1340.0	950.0
Respiratory System	Lung	1110.0	950.0
Visual System	Eye	903.0	950.0
