system	organ	exp	control
Nervous System	Nervous System	21100.0	614.0
Cardiovascular System	Heart	1350.0	614.0
Cardiovascular System	Vascular	681.0	614.0
Digestive System	Pancreas	1280.0	614.0
Digestive System	Tongue	1090.0	614.0
Digestive System	Colon	1000.0	614.0
Digestive System	Small intestine	831.0	614.0
Digestive System	Liver	637.0	614.0
Digestive System	Salivary gland	541.0	614.0
Digestive System	Stomach	517.0	614.0
Digestive System	Esophagus	435.0	614.0
Digestive System	Peritoneum	416.0	614.0
Endocrine System	Thyroid gland	1210.0	614.0
Endocrine System	Adrenal gland	930.0	614.0
Endocrine System	Pituitary gland	646.0	614.0
Endocrine System	Adipose tissue	614.0	614.0
Urogenital System	Testes	1130.0	614.0
Urogenital System	Uterus	848.0	614.0
Urogenital System	Kidney	785.0	614.0
Urogenital System	Placenta	697.0	614.0
Urogenital System	Ovary	685.0	614.0
Urogenital System	Vagina	572.0	614.0
Urogenital System	Bladder	516.0	614.0
Urogenital System	Prostate gland	475.0	614.0
Urogenital System	Penis	433.0	614.0
Urogenital System	Urethra	415.0	614.0
Musculoskeletal System	Skeletal Muscle	1120.0	614.0
Musculoskeletal System	Joint	696.0	614.0
Olfactory System	Nervous System	1060.0	614.0
Immune System	Immune System	908.0	614.0
Respiratory System	Lung	840.0	614.0
Exocrine System	Mammary gland	508.0	614.0
Integumentary System	Skin	498.0	614.0
Visual System	Eye	485.0	614.0
