system	organ	exp	control
Digestive System	Colon	1880.0	381.0
Digestive System	Liver	760.0	381.0
Digestive System	Pancreas	690.0	381.0
Digestive System	Tongue	676.0	381.0
Digestive System	Stomach	604.0	381.0
Digestive System	Salivary gland	580.0	381.0
Digestive System	Small intestine	474.0	381.0
Digestive System	Esophagus	248.0	381.0
Digestive System	Peritoneum	223.0	381.0
Immune System	Immune System	1420.0	381.0
Nervous System	Nervous System	1360.0	381.0
Cardiovascular System	Heart	1300.0	381.0
Cardiovascular System	Vascular	374.0	381.0
Endocrine System	Adrenal gland	876.0	381.0
Endocrine System	Thyroid gland	696.0	381.0
Endocrine System	Pituitary gland	370.0	381.0
Endocrine System	Adipose tissue	325.0	381.0
Musculoskeletal System	Skeletal Muscle	823.0	381.0
Musculoskeletal System	Joint	263.0	381.0
Urogenital System	Bladder	814.0	381.0
Urogenital System	Testes	690.0	381.0
Urogenital System	Uterus	675.0	381.0
Urogenital System	Kidney	620.0	381.0
Urogenital System	Placenta	615.0	381.0
Urogenital System	Ovary	555.0	381.0
Urogenital System	Prostate gland	262.0	381.0
Urogenital System	Vagina	249.0	381.0
Urogenital System	Penis	216.0	251.0
Urogenital System	Urethra	193.0	381.0
Respiratory System	Lung	742.0	381.0
Olfactory System	Nervous System	722.0	381.0
Integumentary System	Skin	391.0	381.0
Exocrine System	Mammary gland	340.0	381.0
Visual System	Eye	331.0	381.0
