system	organ	exp	control
Respiratory System	Lung	4700.0	570.0
Digestive System	Small intestine	3640.0	570.0
Digestive System	Colon	2290.0	570.0
Digestive System	Tongue	1650.0	570.0
Digestive System	Liver	1580.0	570.0
Digestive System	Pancreas	1140.0	570.0
Digestive System	Salivary gland	644.0	570.0
Digestive System	Stomach	587.0	570.0
Digestive System	Esophagus	316.0	570.0
Digestive System	Peritoneum	228.0	570.0
Nervous System	Nervous System	2740.0	570.0
Musculoskeletal System	Skeletal Muscle	2550.0	570.0
Musculoskeletal System	Joint	242.0	570.0
Urogenital System	Placenta	1900.0	570.0
Urogenital System	Uterus	1280.0	570.0
Urogenital System	Testes	1260.0	570.0
Urogenital System	Kidney	1240.0	570.0
Urogenital System	Bladder	1030.0	570.0
Urogenital System	Ovary	566.0	570.0
Urogenital System	Vagina	360.0	570.0
Urogenital System	Prostate gland	323.0	570.0
Urogenital System	Penis	274.0	570.0
Urogenital System	Urethra	209.0	570.0
Cardiovascular System	Heart	1710.0	570.0
Cardiovascular System	Vascular	397.0	570.0
Endocrine System	Adrenal gland	1570.0	570.0
Endocrine System	Thyroid gland	1300.0	570.0
Endocrine System	Pituitary gland	497.0	570.0
Endocrine System	Adipose tissue	356.0	570.0
Olfactory System	Nervous System	1320.0	570.0
Immune System	Immune System	1140.0	570.0
Exocrine System	Mammary gland	516.0	570.0
Integumentary System	Skin	428.0	570.0
Visual System	Eye	405.0	570.0
