system	organ	exp	control
Immune System	Immune System	2580.0	440.0
Nervous System	Nervous System	1640.0	440.0
Endocrine System	Adrenal gland	1210.0	440.0
Endocrine System	Thyroid gland	906.0	440.0
Endocrine System	Pituitary gland	412.0	440.0
Endocrine System	Adipose tissue	280.0	440.0
Digestive System	Colon	1140.0	440.0
Digestive System	Liver	1030.0	440.0
Digestive System	Stomach	943.0	440.0
Digestive System	Tongue	866.0	440.0
Digestive System	Pancreas	830.0	440.0
Digestive System	Small intestine	526.0	440.0
Digestive System	Salivary gland	488.0	440.0
Digestive System	Esophagus	235.0	440.0
Digestive System	Peritoneum	186.0	440.0
Respiratory System	Lung	932.0	440.0
Musculoskeletal System	Skeletal Muscle	930.0	440.0
Musculoskeletal System	Joint	265.0	440.0
Urogenital System	Kidney	920.0	440.0
Urogenital System	Uterus	910.0	440.0
Urogenital System	Testes	862.0	440.0
Urogenital System	Placenta	631.0	440.0
Urogenital System	Bladder	527.0	440.0
Urogenital System	Ovary	434.0	440.0
Urogenital System	Prostate gland	313.0	440.0
Urogenital System	Vagina	297.0	440.0
Urogenital System	Penis	253.0	440.0
Urogenital System	Urethra	217.0	440.0
Cardiovascular System	Heart	875.0	440.0
Cardiovascular System	Vascular	363.0	440.0
Olfactory System	Nervous System	786.0	440.0
Visual System	Eye	487.0	440.0
Exocrine System	Mammary gland	389.0	440.0
Integumentary System	Skin	333.0	440.0
