system	organ	exp	control
Nervous System	Nervous System	4680.0	837.0
Cardiovascular System	Heart	2310.0	837.0
Cardiovascular System	Vascular	1110.0	837.0
Digestive System	Salivary gland	2290.0	795.0
Digestive System	Colon	1610.0	837.0
Digestive System	Small intestine	1530.0	837.0
Digestive System	Pancreas	1510.0	837.0
Digestive System	Tongue	1410.0	837.0
Digestive System	Stomach	1260.0	795.0
Digestive System	Peritoneum	1250.0	837.0
Digestive System	Liver	1030.0	837.0
Digestive System	Esophagus	931.0	795.0
Musculoskeletal System	Skeletal Muscle	2120.0	837.0
Musculoskeletal System	Joint	1080.0	795.0
Immune System	Immune System	2010.0	795.0
Olfactory System	Nervous System	1820.0	677.0
Urogenital System	Bladder	1640.0	677.0
Urogenital System	Kidney	1310.0	795.0
Urogenital System	Testes	1260.0	837.0
Urogenital System	Uterus	1090.0	837.0
Urogenital System	Placenta	1050.0	677.0
Urogenital System	Urethra	989.0	795.0
Urogenital System	Prostate gland	972.0	837.0
Urogenital System	Vagina	887.0	795.0
Urogenital System	Penis	797.0	795.0
Urogenital System	Ovary	650.0	837.0
Endocrine System	Adrenal gland	1530.0	795.0
Endocrine System	Adipose tissue	1120.0	795.0
Endocrine System	Thyroid gland	1090.0	837.0
Endocrine System	Pituitary gland	794.0	837.0
Respiratory System	Lung	1120.0	837.0
Exocrine System	Mammary gland	1030.0	837.0
Integumentary System	Skin	860.0	795.0
Visual System	Eye	818.0	677.0
