system	organ	exp	control
Immune System	Immune System	6360.0	2100.0
Exocrine System	Mammary gland	3950.0	2100.0
Nervous System	Nervous System	3400.0	2100.0
Urogenital System	Placenta	3310.0	2100.0
Urogenital System	Uterus	3150.0	2100.0
Urogenital System	Vagina	2550.0	2100.0
Urogenital System	Penis	2490.0	2100.0
Urogenital System	Ovary	2290.0	2100.0
Urogenital System	Urethra	2170.0	2100.0
Urogenital System	Kidney	2030.0	2100.0
Urogenital System	Testes	1820.0	2100.0
Urogenital System	Prostate gland	1440.0	2100.0
Urogenital System	Bladder	1140.0	2100.0
Digestive System	Colon	3310.0	2100.0
Digestive System	Tongue	3050.0	2100.0
Digestive System	Small intestine	2890.0	2100.0
Digestive System	Liver	2540.0	2100.0
Digestive System	Peritoneum	2510.0	2100.0
Digestive System	Stomach	2280.0	2100.0
Digestive System	Salivary gland	2230.0	2100.0
Digestive System	Esophagus	2160.0	2100.0
Digestive System	Pancreas	1790.0	2100.0
Integumentary System	Skin	2920.0	2100.0
Respiratory System	Lung	2680.0	2100.0
Endocrine System	Adipose tissue	2240.0	2100.0
Endocrine System	Thyroid gland	2080.0	2100.0
Endocrine System	Pituitary gland	1460.0	2100.0
Endocrine System	Adrenal gland	1360.0	2100.0
Cardiovascular System	Heart	1810.0	2100.0
Cardiovascular System	Vascular	1780.0	2100.0
Musculoskeletal System	Joint	1700.0	2100.0
Musculoskeletal System	Skeletal Muscle	965.0	2100.0
Olfactory System	Nervous System	545.0	461.0
Visual System	Eye	408.0	461.0
