system	organ	exp	control
Immune System	Immune System	17300.0	2540.0
Musculoskeletal System	Skeletal Muscle	9120.0	2540.0
Musculoskeletal System	Joint	1800.0	2540.0
Endocrine System	Adrenal gland	6000.0	2540.0
Endocrine System	Thyroid gland	4790.0	2540.0
Endocrine System	Pituitary gland	2630.0	2540.0
Endocrine System	Adipose tissue	2060.0	2540.0
Cardiovascular System	Heart	5960.0	2540.0
Cardiovascular System	Vascular	3010.0	2540.0
Digestive System	Tongue	5520.0	2540.0
Digestive System	Salivary gland	3790.0	2540.0
Digestive System	Pancreas	3750.0	2540.0
Digestive System	Stomach	3560.0	2540.0
Digestive System	Colon	3460.0	2540.0
Digestive System	Small intestine	3170.0	2540.0
Digestive System	Liver	2620.0	2540.0
Digestive System	Esophagus	1970.0	2540.0
Digestive System	Peritoneum	1660.0	2540.0
Urogenital System	Testes	4930.0	2540.0
Urogenital System	Kidney	4740.0	2540.0
Urogenital System	Uterus	4490.0	2540.0
Urogenital System	Bladder	2820.0	2540.0
Urogenital System	Placenta	2530.0	2540.0
Urogenital System	Ovary	2390.0	2540.0
Urogenital System	Vagina	2060.0	2540.0
Urogenital System	Urethra	1700.0	2540.0
Urogenital System	Penis	1540.0	2540.0
Urogenital System	Prostate gland	1480.0	2540.0
Respiratory System	Lung	4680.0	2540.0
Nervous System	Nervous System	4240.0	2540.0
Olfactory System	Nervous System	4130.0	2540.0
Exocrine System	Mammary gland	2360.0	2540.0
Visual System	Eye	2150.0	2540.0
Integumentary System	Skin	2080.0	2540.0
