system	organ	exp	control
Nervous System	Nervous System	3770.0	639.0
Musculoskeletal System	Skeletal Muscle	3050.0	639.0
Musculoskeletal System	Joint	380.0	639.0
Endocrine System	Thyroid gland	2420.0	639.0
Endocrine System	Adrenal gland	1520.0	639.0
Endocrine System	Pituitary gland	648.0	639.0
Endocrine System	Adipose tissue	462.0	639.0
Cardiovascular System	Heart	2360.0	639.0
Cardiovascular System	Vascular	588.0	639.0
Urogenital System	Uterus	2070.0	639.0
Urogenital System	Testes	1640.0	639.0
Urogenital System	Kidney	1290.0	639.0
Urogenital System	Placenta	1220.0	639.0
Urogenital System	Ovary	917.0	639.0
Urogenital System	Bladder	834.0	639.0
Urogenital System	Prostate gland	591.0	639.0
Urogenital System	Vagina	495.0	639.0
Urogenital System	Penis	345.0	639.0
Urogenital System	Urethra	291.0	639.0
Digestive System	Tongue	2010.0	639.0
Digestive System	Pancreas	1750.0	639.0
Digestive System	Colon	1720.0	639.0
Digestive System	Liver	1400.0	639.0
Digestive System	Stomach	1030.0	639.0
Digestive System	Small intestine	792.0	639.0
Digestive System	Salivary gland	701.0	639.0
Digestive System	Peritoneum	331.0	639.0
Digestive System	Esophagus	323.0	639.0
Respiratory System	Lung	1940.0	639.0
Immune System	Immune System	1680.0	639.0
Olfactory System	Nervous System	1530.0	639.0
Exocrine System	Mammary gland	679.0	639.0
Integumentary System	Skin	648.0	639.0
Visual System	Eye	575.0	639.0
