system	organ	exp	control
Digestive System	Liver	36800.0	1120.0
Digestive System	Colon	8220.0	1120.0
Digestive System	Small intestine	4890.0	1120.0
Digestive System	Tongue	3580.0	1120.0
Digestive System	Stomach	2650.0	659.0
Digestive System	Pancreas	1500.0	1120.0
Digestive System	Esophagus	1280.0	1120.0
Digestive System	Salivary gland	1040.0	1120.0
Digestive System	Peritoneum	501.0	1120.0
Nervous System	Nervous System	15700.0	1120.0
Cardiovascular System	Heart	7490.0	1120.0
Cardiovascular System	Vascular	1110.0	1120.0
Musculoskeletal System	Skeletal Muscle	3980.0	1120.0
Musculoskeletal System	Joint	506.0	1120.0
Urogenital System	Testes	2420.0	1120.0
Urogenital System	Uterus	2360.0	1120.0
Urogenital System	Bladder	2120.0	1120.0
Urogenital System	Kidney	2110.0	1120.0
Urogenital System	Vagina	1420.0	1120.0
Urogenital System	Placenta	1300.0	1120.0
Urogenital System	Ovary	1140.0	1120.0
Urogenital System	Prostate gland	628.0	1120.0
Urogenital System	Penis	540.0	1120.0
Urogenital System	Urethra	407.0	1120.0
Olfactory System	Nervous System	2240.0	1120.0
Endocrine System	Adrenal gland	2140.0	1120.0
Endocrine System	Thyroid gland	1540.0	1120.0
Endocrine System	Pituitary gland	909.0	1120.0
Endocrine System	Adipose tissue	755.0	1120.0
Immune System	Immune System	1680.0	1120.0
Respiratory System	Lung	1610.0	1120.0
Integumentary System	Skin	1090.0	1120.0
Exocrine System	Mammary gland	749.0	1120.0
Visual System	Eye	658.0	1120.0
