system	organ	exp	control
Nervous System	Nervous System	40500.0	3090.0
Urogenital System	Prostate gland	9000.0	1770.0
Urogenital System	Urethra	4230.0	3090.0
Urogenital System	Vagina	3670.0	3090.0
Urogenital System	Uterus	3490.0	3090.0
Urogenital System	Penis	3460.0	1770.0
Urogenital System	Ovary	3100.0	3090.0
Urogenital System	Testes	2180.0	3090.0
Urogenital System	Kidney	2040.0	3090.0
Urogenital System	Bladder	2010.0	1770.0
Urogenital System	Placenta	1590.0	3090.0
Immune System	Immune System	8740.0	3090.0
Digestive System	Salivary gland	5130.0	3090.0
Digestive System	Colon	4820.0	3090.0
Digestive System	Stomach	4140.0	3090.0
Digestive System	Tongue	3670.0	3090.0
Digestive System	Small intestine	3330.0	3090.0
Digestive System	Peritoneum	2730.0	3090.0
Digestive System	Pancreas	2330.0	3090.0
Digestive System	Liver	2270.0	3090.0
Digestive System	Esophagus	2010.0	3090.0
Musculoskeletal System	Joint	4430.0	1770.0
Musculoskeletal System	Skeletal Muscle	4210.0	3090.0
Exocrine System	Mammary gland	4380.0	3090.0
Cardiovascular System	Heart	3820.0	3090.0
Cardiovascular System	Vascular	3620.0	3090.0
Endocrine System	Adrenal gland	3500.0	3090.0
Endocrine System	Adipose tissue	3480.0	3090.0
Endocrine System	Pituitary gland	2690.0	3090.0
Endocrine System	Thyroid gland	2610.0	3090.0
Respiratory System	Lung	3190.0	3090.0
Visual System	Eye	3000.0	1770.0
Integumentary System	Skin	2960.0	1770.0
Olfactory System	Nervous System	2210.0	3090.0
