system	organ	exp	control
Nervous System	Nervous System	2990.0	961.0
Immune System	Immune System	2780.0	961.0
Endocrine System	Thyroid gland	1980.0	961.0
Endocrine System	Adipose tissue	1480.0	961.0
Endocrine System	Adrenal gland	928.0	961.0
Endocrine System	Pituitary gland	759.0	961.0
Musculoskeletal System	Skeletal Muscle	1860.0	961.0
Musculoskeletal System	Joint	1580.0	961.0
Digestive System	Stomach	1690.0	961.0
Digestive System	Small intestine	1510.0	961.0
Digestive System	Salivary gland	1230.0	961.0
Digestive System	Colon	1060.0	961.0
Digestive System	Tongue	957.0	961.0
Digestive System	Pancreas	939.0	961.0
Digestive System	Peritoneum	887.0	961.0
Digestive System	Esophagus	764.0	961.0
Digestive System	Liver	508.0	961.0
Respiratory System	Lung	1640.0	961.0
Cardiovascular System	Vascular	1520.0	961.0
Cardiovascular System	Heart	1050.0	961.0
Urogenital System	Kidney	1170.0	961.0
Urogenital System	Bladder	1140.0	961.0
Urogenital System	Uterus	1140.0	961.0
Urogenital System	Urethra	1070.0	961.0
Urogenital System	Vagina	984.0	961.0
Urogenital System	Prostate gland	859.0	961.0
Urogenital System	Testes	838.0	961.0
Urogenital System	Penis	800.0	961.0
Urogenital System	Placenta	587.0	961.0
Urogenital System	Ovary	484.0	961.0
Visual System	Eye	1150.0	961.0
Exocrine System	Mammary gland	1130.0	961.0
Integumentary System	Skin	970.0	961.0
Olfactory System	Nervous System	789.0	961.0
