system	organ	exp	control
Immune System	Immune System	84200.0	415.0
Endocrine System	Adipose tissue	2350.0	415.0
Endocrine System	Thyroid gland	757.0	415.0
Endocrine System	Adrenal gland	467.0	415.0
Endocrine System	Pituitary gland	367.0	415.0
Digestive System	Colon	1700.0	415.0
Digestive System	Tongue	1280.0	415.0
Digestive System	Small intestine	989.0	415.0
Digestive System	Pancreas	878.0	415.0
Digestive System	Stomach	576.0	415.0
Digestive System	Liver	488.0	415.0
Digestive System	Salivary gland	390.0	415.0
Digestive System	Peritoneum	259.0	415.0
Digestive System	Esophagus	251.0	415.0
Musculoskeletal System	Skeletal Muscle	986.0	415.0
Musculoskeletal System	Joint	427.0	415.0
Urogenital System	Bladder	849.0	415.0
Urogenital System	Uterus	602.0	415.0
Urogenital System	Placenta	485.0	415.0
Urogenital System	Testes	481.0	415.0
Urogenital System	Vagina	423.0	415.0
Urogenital System	Penis	423.0	415.0
Urogenital System	Kidney	406.0	415.0
Urogenital System	Ovary	337.0	415.0
Urogenital System	Prostate gland	312.0	415.0
Urogenital System	Urethra	248.0	415.0
Nervous System	Nervous System	798.0	415.0
Exocrine System	Mammary gland	746.0	415.0
Respiratory System	Lung	655.0	415.0
Integumentary System	Skin	594.0	415.0
Visual System	Eye	539.0	415.0
Cardiovascular System	Heart	481.0	415.0
Cardiovascular System	Vascular	398.0	415.0
Olfactory System	Nervous System	462.0	415.0
