system	organ	exp	control
Immune System	Immune System	5910.0	460.0
Digestive System	Small intestine	2330.0	460.0
Digestive System	Colon	2110.0	460.0
Digestive System	Stomach	845.0	460.0
Digestive System	Esophagus	787.0	460.0
Digestive System	Liver	740.0	460.0
Digestive System	Peritoneum	583.0	460.0
Digestive System	Tongue	566.0	460.0
Digestive System	Pancreas	386.0	460.0
Digestive System	Salivary gland	325.0	460.0
Visual System	Eye	1020.0	460.0
Musculoskeletal System	Skeletal Muscle	893.0	460.0
Musculoskeletal System	Joint	864.0	460.0
Cardiovascular System	Vascular	767.0	460.0
Cardiovascular System	Heart	483.0	460.0
Urogenital System	Placenta	765.0	460.0
Urogenital System	Uterus	667.0	460.0
Urogenital System	Penis	608.0	460.0
Urogenital System	Urethra	568.0	460.0
Urogenital System	Prostate gland	517.0	460.0
Urogenital System	Bladder	468.0	460.0
Urogenital System	Vagina	437.0	460.0
Urogenital System	Ovary	401.0	460.0
Urogenital System	Testes	377.0	460.0
Urogenital System	Kidney	336.0	460.0
Respiratory System	Lung	733.0	460.0
Nervous System	Nervous System	594.0	460.0
Integumentary System	Skin	585.0	460.0
Exocrine System	Mammary gland	576.0	460.0
Endocrine System	Adipose tissue	440.0	460.0
Endocrine System	Adrenal gland	426.0	460.0
Endocrine System	Thyroid gland	393.0	460.0
Endocrine System	Pituitary gland	343.0	460.0
Olfactory System	Nervous System	286.0	460.0
