system	organ	exp	control
Digestive System	Colon	7170.0	1390.0
Digestive System	Salivary gland	5590.0	1390.0
Digestive System	Liver	3800.0	1390.0
Digestive System	Small intestine	3270.0	1390.0
Digestive System	Stomach	2930.0	1390.0
Digestive System	Tongue	1840.0	1390.0
Digestive System	Esophagus	1830.0	1390.0
Digestive System	Pancreas	1410.0	1390.0
Digestive System	Peritoneum	951.0	1390.0
Visual System	Eye	3960.0	1390.0
Urogenital System	Placenta	3060.0	1390.0
Urogenital System	Bladder	2630.0	1390.0
Urogenital System	Kidney	2150.0	1390.0
Urogenital System	Uterus	1750.0	1390.0
Urogenital System	Vagina	1650.0	1390.0
Urogenital System	Penis	1620.0	1390.0
Urogenital System	Prostate gland	1320.0	1390.0
Urogenital System	Urethra	1270.0	1390.0
Urogenital System	Testes	1230.0	1390.0
Urogenital System	Ovary	977.0	1390.0
Respiratory System	Lung	2420.0	1390.0
Nervous System	Nervous System	1990.0	1390.0
Cardiovascular System	Heart	1890.0	1390.0
Cardiovascular System	Vascular	1200.0	1390.0
Exocrine System	Mammary gland	1880.0	1390.0
Immune System	Immune System	1860.0	1390.0
Endocrine System	Adrenal gland	1770.0	1390.0
Endocrine System	Thyroid gland	1750.0	1390.0
Endocrine System	Adipose tissue	1560.0	1390.0
Endocrine System	Pituitary gland	1350.0	1390.0
Musculoskeletal System	Skeletal Muscle	1710.0	1390.0
Musculoskeletal System	Joint	715.0	1390.0
Integumentary System	Skin	1500.0	1390.0
Olfactory System	Nervous System	1090.0	1390.0
