system	organ	exp	control
Immune System	Immune System	7790.0	2870.0
Digestive System	Colon	6140.0	2870.0
Digestive System	Small intestine	4860.0	2870.0
Digestive System	Esophagus	3930.0	2870.0
Digestive System	Tongue	3650.0	2870.0
Digestive System	Salivary gland	3500.0	2870.0
Digestive System	Stomach	3400.0	2870.0
Digestive System	Liver	3030.0	2870.0
Digestive System	Pancreas	2210.0	2870.0
Digestive System	Peritoneum	1550.0	2870.0
Urogenital System	Penis	4990.0	2870.0
Urogenital System	Prostate gland	4160.0	2870.0
Urogenital System	Vagina	3750.0	2870.0
Urogenital System	Uterus	3520.0	2870.0
Urogenital System	Placenta	3410.0	2870.0
Urogenital System	Kidney	3090.0	2870.0
Urogenital System	Urethra	2500.0	2870.0
Urogenital System	Bladder	2330.0	2870.0
Urogenital System	Testes	1800.0	2870.0
Urogenital System	Ovary	1740.0	2870.0
Respiratory System	Lung	4540.0	2870.0
Musculoskeletal System	Skeletal Muscle	3820.0	2870.0
Musculoskeletal System	Joint	2960.0	2870.0
Visual System	Eye	3720.0	2870.0
Endocrine System	Thyroid gland	3640.0	2870.0
Endocrine System	Adipose tissue	2790.0	2870.0
Endocrine System	Adrenal gland	2250.0	2870.0
Endocrine System	Pituitary gland	2110.0	2870.0
Exocrine System	Mammary gland	3370.0	2870.0
Nervous System	Nervous System	3330.0	2870.0
Integumentary System	Skin	3080.0	2870.0
Cardiovascular System	Heart	2760.0	2870.0
Cardiovascular System	Vascular	2130.0	2870.0
Olfactory System	Nervous System	1120.0	2870.0
