system	organ	exp	control
Immune System	Immune System	5590.0	604.0
Digestive System	Small intestine	1580.0	604.0
Digestive System	Salivary gland	1210.0	604.0
Digestive System	Peritoneum	1150.0	604.0
Digestive System	Colon	1040.0	604.0
Digestive System	Esophagus	774.0	604.0
Digestive System	Tongue	671.0	604.0
Digestive System	Stomach	630.0	604.0
Digestive System	Pancreas	554.0	604.0
Digestive System	Liver	430.0	604.0
Cardiovascular System	Heart	1320.0	604.0
Cardiovascular System	Vascular	655.0	604.0
Urogenital System	Penis	1150.0	604.0
Urogenital System	Uterus	876.0	604.0
Urogenital System	Vagina	764.0	604.0
Urogenital System	Placenta	722.0	604.0
Urogenital System	Bladder	705.0	604.0
Urogenital System	Urethra	696.0	604.0
Urogenital System	Ovary	635.0	604.0
Urogenital System	Prostate gland	573.0	604.0
Urogenital System	Kidney	373.0	604.0
Urogenital System	Testes	212.0	604.0
Musculoskeletal System	Joint	1060.0	604.0
Musculoskeletal System	Skeletal Muscle	389.0	604.0
Visual System	Eye	931.0	604.0
Respiratory System	Lung	790.0	604.0
Exocrine System	Mammary gland	775.0	604.0
Endocrine System	Adipose tissue	766.0	604.0
Endocrine System	Adrenal gland	385.0	604.0
Endocrine System	Thyroid gland	319.0	604.0
Endocrine System	Pituitary gland	287.0	604.0
Integumentary System	Skin	744.0	604.0
Nervous System	Nervous System	401.0	604.0
Olfactory System	Nervous System	153.0	604.0
