system	organ	exp	control
Immune System	Immune System	8590.0	474.0
Digestive System	Small intestine	1480.0	495.0
Digestive System	Colon	1460.0	495.0
Digestive System	Tongue	689.0	495.0
Digestive System	Stomach	653.0	495.0
Digestive System	Salivary gland	601.0	495.0
Digestive System	Liver	512.0	495.0
Digestive System	Pancreas	486.0	495.0
Digestive System	Esophagus	476.0	474.0
Digestive System	Peritoneum	436.0	495.0
Nervous System	Nervous System	744.0	495.0
Integumentary System	Skin	710.0	474.0
Musculoskeletal System	Joint	706.0	474.0
Musculoskeletal System	Skeletal Muscle	523.0	495.0
Endocrine System	Thyroid gland	695.0	495.0
Endocrine System	Pituitary gland	665.0	495.0
Endocrine System	Adipose tissue	656.0	495.0
Endocrine System	Adrenal gland	649.0	495.0
Exocrine System	Mammary gland	686.0	495.0
Cardiovascular System	Vascular	681.0	495.0
Cardiovascular System	Heart	563.0	495.0
Respiratory System	Lung	672.0	495.0
Urogenital System	Penis	663.0	474.0
Urogenital System	Uterus	624.0	495.0
Urogenital System	Placenta	585.0	474.0
Urogenital System	Ovary	579.0	495.0
Urogenital System	Kidney	578.0	495.0
Urogenital System	Vagina	565.0	495.0
Urogenital System	Bladder	494.0	474.0
Urogenital System	Urethra	494.0	474.0
Urogenital System	Testes	476.0	495.0
Urogenital System	Prostate gland	397.0	495.0
Visual System	Eye	493.0	474.0
Olfactory System	Nervous System	361.0	474.0
